student_ID,course_ID,subject,semester,section,pre_int,pre_uv,pre_percomp,pre_tv,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,post_int,post_uv,post_tv,post_percomp,date,intervention_dummy,gender,enrollment_reason,enrollment_status,final_grade,time_spent,ts_60,male_dummy,final_grade_s
94288,FrScA-S216-01,FrScA,S216,01,4.6,3.6666666666666665,4,4.142857142857143,5,3,4,5,5,4,4,4,4,4,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,91.87358916,3058.6498,50.97749666666667,1,0.6767382938677757
94292,FrScA-S216-01,FrScA,S216,01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,M,Other,Approved/Enrolled,89.05191874,3135.3167,52.25527833333333,1,0.5451209301560187
94319,OcnA-S216-01,OcnA,S216,01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,56.99497487,1588.55,26.475833333333334,0,-0.9501814307856215
94323,OcnA-S216-01,OcnA,S216,01,4.4,3.6666666666666665,4,4,4,4,4,5,4,4,4,4,3,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,93.96984925,4214.7332,70.24555333333333,0,0.7745187521184498
94327,OcnA-S216-02,OcnA,S216,02,3.2,2,3,2.7142857142857144,3,2,3,3,3,2,3,3,2,4,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,15.90954774,580.3167,9.671945,1,-2.8666191435295936
94331,FrScA-S216-01,FrScA,S216,01,4.8,3.6666666666666665,4,4.285714285714286,4,3,4,5,5,5,4,5,3,5,NA,NA,NA,NA,NA,0,F,Learning Preference of the Student,Approved/Enrolled,21.89616253,524.7165,8.745275,0,-2.5873723361658842
94332,FrScA-S216-01,FrScA,S216,01,4,2,3,3.142857142857143,4,2,3,4,4,2,3,4,2,4,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,75.84650113,1272.7337,21.212228333333332,1,-0.07084833408605415
94369,FrScA-S216-03,FrScA,S216,03,4,3.3333333333333335,3.5,3.7142857142857144,4,2,3,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,66.03794643,1753.5833,29.226388333333333,0,-0.528370269421283
94370,FrScA-S216-01,FrScA,S216,01,4,4,4,4,4,4,5,4,4,4,3,4,4,4,NA,NA,NA,NA,NA,0,M,Learning Preference of the Student,Approved/Enrolled,94.13092551,940.3001,15.671668333333335,1,0.7820321854902147
94376,FrScA-S216-01,FrScA,S216,01,4,2.6666666666666665,3.5,3.4285714285714284,4,2,3,4,4,4,4,5,2,3,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,93.67945824,1434.3999,23.906664999999997,0,0.7609734071657271
94400,FrScA-S216-01,FrScA,S216,01,3.8,3,2.5,3.5714285714285716,4,3,2,3,4,2,3,4,4,4,NA,NA,NA,NA,NA,0,M,Learning Preference of the Student,Approved/Enrolled,85.10158014,2111.7837,35.196395,1,0.36085662039981525
94402,FrScA-S216-01,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,4,3,2,5,4,5,5,5,3,4,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,92.0993228,177.7168,2.961946666666667,1,0.6872676832632457
94404,FrScA-S216-01,FrScA,S216,01,4,2.3333333333333335,3.5,3.2857142857142856,4,2,3,4,4,3,4,4,2,4,NA,NA,NA,NA,NA,0,F,Learning Preference of the Student,Approved/Enrolled,83.18284424,1665.1169,27.751948333333335,0,0.2713568124041292
94419,FrScA-S216-01,FrScA,S216,01,3.8,3.3333333333333335,3,3.5714285714285716,4,3,2,4,4,4,4,4,3,3,NA,NA,NA,NA,NA,0,M,Other,Approved/Enrolled,83.74717833,1095.1999,18.253331666666668,1,0.297680285426352
94542,AnPhA-S216-02,AnPhA,S216,02,4.8,4.333333333333333,3.5,4.571428571428571,5,5,3,5,5,5,4,5,3,4,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,33.28,1558.5331,25.975551666666668,0,-2.0563710306609964
94550,AnPhA-S216-02,AnPhA,S216,02,5,5,4,5,5,5,3,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,85.3408,2856.6166,47.610276666666664,0,0.37201507714144155
94556,OcnA-S216-02,OcnA,S216,02,3,2.6666666666666665,3,2.857142857142857,3,2,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,83.24288107,2287.2334,38.120556666666666,0,0.274157241977407
94577,OcnA-S216-02,OcnA,S216,02,4.2,3.6666666666666665,3.5,4,4,3,4,4,5,4,3,4,4,4,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,84.79564489,1697.5829,28.293048333333335,1,0.3465862113590967
94586,FrScA-S216-01,FrScA,S216,01,4.4,3.6666666666666665,3.5,4,4,3,4,5,4,4,3,4,4,5,NA,NA,NA,NA,NA,0,F,Learning Preference of the Student,Approved/Enrolled,75.16930023,791.0503,13.184171666666666,0,-0.10243650133955927
94590,OcnA-S216-01,OcnA,S216,01,3,2,3,2.5714285714285716,3,2,4,3,4,2,2,3,2,2,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,75.99497487,1428.0167,23.80027833333333,1,-0.06392274770264338
94630,OcnA-S216-01,OcnA,S216,01,4,4.666666666666667,2.5,4.285714285714286,4,5,2,4,4,5,3,4,4,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,3.433835846,245.2834,4.088056666666667,0,-3.4485511431979674
94654,OcnA-S216-01,OcnA,S216,01,4.4,3,3.5,3.7142857142857144,4,2,3,5,5,4,4,4,3,4,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,81.50753769,3140.7669,52.346115000000005,1,0.19321181362711462
94661,FrScA-S216-01,FrScA,S216,01,5,3.6666666666666665,5,4.428571428571429,5,3,5,5,5,5,5,5,3,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,73.13769752,1705.1165,28.418608333333335,0,-0.19720100356652828
94691,AnPhA-S216-01,AnPhA,S216,01,4,4,3,4,4,4,2,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,10.6608,258.35,4.305833333333334,1,-3.1114479993131288
94717,OcnA-S216-01,OcnA,S216,01,4.6,3,2,3.857142857142857,4,2,2,5,5,3,2,4,4,5,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,66.73366834,821.9161,13.698601666666667,1,-0.49591818606609533
94744,OcnA-S216-01,OcnA,S216,01,3.6,3,3,3.4285714285714284,3,3,3,3,4,3,3,4,3,4,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,96.79731993,8870.8833,147.848055,1,0.9064066700822676
94756,FrScA-S216-01,FrScA,S216,01,4.2,3,3,3.5714285714285716,4,3,2,5,4,3,4,4,3,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,68.84875847,1122.5334,18.70889,0,-0.3972593969494839
94805,AnPhA-S216-01,AnPhA,S216,01,5,4.333333333333333,3.5,4.714285714285714,5,4,3,5,5,5,4,5,4,5,NA,NA,NA,NA,NA,0,F,Scheduling Conflict,Approved/Enrolled,87.3024,4438.7165,73.97860833333334,0,0.4635142893906823
94824,FrScA-S216-01,FrScA,S216,01,4.8,3.3333333333333335,3.5,4.142857142857143,5,4,3,5,5,3,4,5,3,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,96.38826185,2414.5498,40.24249666666666,0,0.887326076646202
94846,AnPhA-S216-01,AnPhA,S216,01,5,5,3.5,5,5,5,3,5,5,5,4,5,5,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,70.4149328,764.1668,12.736113333333332,0,-0.32420489172926487
94869,FrScA-S216-01,FrScA,S216,01,3.4,2.3333333333333335,3,3,4,2,2,3,4,3,4,4,2,2,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,40.97065463,955.3,15.921666666666665,0,-1.697638954638375
94872,AnPhA-S216-01,AnPhA,S216,01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,69.6682672,3547.0667,59.117778333333334,0,-0.3590332533797576
94876,OcnA-S216-02,OcnA,S216,02,4,4,3,4,4,4,2,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,2.931323283,57.6666,0.96111,0,-3.4719909391093897
94898,AnPhA-S216-02,AnPhA,S216,02,5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,73.6608,1904.1662,31.736103333333332,0,-0.17280078698535817
94903,AnPhA-S216-02,AnPhA,S216,02,4.4,4.333333333333333,3.5,4.285714285714286,4,4,3,5,5,5,4,4,4,4,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,69.8808,2288.5835,38.143058333333336,0,-0.3491196197250244
94956,OcnA-S216-01,OcnA,S216,01,4.8,3.6666666666666665,4,4.285714285714286,5,4,3,5,5,4,5,5,3,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,55.77554439,1242.6,20.709999999999997,0,-1.0070620019075185
94970,PhysA-S216-01,PhysA,S216,01,4,3.6666666666666665,3.5,3.857142857142857,4,4,3,4,4,4,4,4,3,4,NA,NA,NA,NA,NA,0,F,Scheduling Conflict,Approved/Enrolled,95.41666667,2415.2493,40.254155,0,0.8420058311348032
95005,FrScA-S216-01,FrScA,S216,01,4.2,3.6666666666666665,3.5,4,4,3,3,4,4,4,4,5,4,4,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,95.03386005,2182.8836,36.381393333333335,0,0.8241497421391905
95014,AnPhA-S216-01,AnPhA,S216,01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,95.6208,2999.9832,49.99972,0,0.8515276698831794
95017,AnPhA-S216-02,AnPhA,S216,02,5,3.6666666666666665,4,4.428571428571429,5,3,4,5,5,4,4,5,4,5,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,71.52,2773.6164,46.22694,0,-0.2726588179718865
95041,AnPhA-S216-02,AnPhA,S216,02,5,5,3.5,5,5,5,3,5,5,5,4,5,5,5,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,14.5408,322.9502,5.382503333333333,0,-2.9304646471888147
95045,FrScA-S216-01,FrScA,S216,01,2.6,1.6666666666666667,2,2.2857142857142856,3,2,1,2,3,2,3,4,1,1,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,76.74943567,2977.4502,49.62417000000001,0,-0.02873077743707844
95091,OcnA-S216-01,OcnA,S216,01,5,4.666666666666667,4.5,4.857142857142857,5,4,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,61.04187605,3475.8,57.93,1,-0.761412940767003
95165,FrScA-S216-01,FrScA,S216,01,4,2,3.5,3.142857142857143,4,2,3,4,4,2,4,4,2,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,92.0993228,1113.2168,18.55361333333333,0,0.6872676832632457
95266,PhysA-S216-01,PhysA,S216,01,4,4.666666666666667,3.5,4.285714285714286,4,5,3,4,4,5,4,4,4,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,90.55555556,609.7999,10.163331666666666,0,0.6152583610996121
95283,AnPhA-S216-01,AnPhA,S216,01,5,3.6666666666666665,4,4.428571428571429,5,3,4,5,5,4,4,5,4,5,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,91.3376,2689.4502,44.82417,0,0.6517369755999678
95360,FrScA-S216-01,FrScA,S216,01,4.6,2,4,3.5714285714285716,5,2,4,4,5,2,4,5,2,4,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,91.87358916,1613.3166,26.888610000000003,0,0.6767382938677757
95368,OcnA-S216-02,OcnA,S216,02,5,4.333333333333333,4.5,4.714285714285714,5,4,5,5,5,5,4,5,4,5,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,92.28978224,3368.0167,56.13361166666667,1,0.6961517007619362
95375,OcnA-S216-02,OcnA,S216,02,4.6,3.6666666666666665,4,4.142857142857143,5,4,3,5,5,4,5,4,3,4,NA,NA,NA,NA,NA,1,F,Learning Preference of the Student,Approved/Enrolled,93.43048576,224.7166,3.745276666666667,0,0.7493600375736899
95377,AnPhA-S216-02,AnPhA,S216,02,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,1,F,Learning Preference of the Student,Approved/Enrolled,76.6304,1089.9667,18.166111666666666,0,-0.03428321933887329
95449,FrScA-S216-01,FrScA,S216,01,5,4,4,4.571428571428571,5,4,4,5,5,4,4,5,4,5,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,42.0993228,1232.8665,20.547775,0,-1.6449920090603813
95476,FrScA-S216-02,FrScA,S216,02,5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,68.17155756,1038.0003,17.300005,0,-0.428847564669442
95485,FrScA-S216-01,FrScA,S216,01,4.2,5,3,5,5,5,5,1,5,5,1,5,5,5,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,36.79458239,193.0498,3.217496666666667,1,-1.8924326537900478
95504,OcnA-S216-01,OcnA,S216,01,5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,42.41541039,451.8001,7.530001666666666,0,-1.6302480421523673
95533,OcnA-S216-01,OcnA,S216,01,3.2,2.3333333333333335,NA,2.857142857142857,2,2,NA,3,1,3,4,5,2,5,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,22.97319933,1591.2504,26.52084,1,-2.5371337458500998
95545,AnPhA-S216-01,AnPhA,S216,01,4.6,4.333333333333333,3,4.428571428571429,5,5,3,5,4,4,3,4,4,5,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,72.3008,4284.4003,71.40667166666667,0,-0.2362382506165608
95578,PhysA-S216-01,PhysA,S216,01,3.6,4.666666666666667,2.5,4.142857142857143,3,4,2,3,4,5,3,4,5,4,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,90.55555556,2201.5503,36.692505,0,0.6152583610996121
95594,AnPhA-S216-01,AnPhA,S216,01,4.6,4.666666666666667,3.5,4.571428571428571,4,5,3,5,4,5,4,5,4,5,NA,NA,NA,NA,NA,0,M,Scheduling Conflict,Approved/Enrolled,40.4533328,1419.8,23.663333333333334,1,-1.721769531679737
95601,AnPhA-S216-01,AnPhA,S216,01,4.6,5,4.5,4.714285714285714,5,5,4,5,4,5,5,5,5,4,NA,NA,NA,NA,NA,0,F,Other,Approved/Enrolled,84.4474672,2915.5167,48.591945,0,0.33034539551602965
95618,AnPhA-S216-01,AnPhA,S216,01,4.4,5,3.5,4.571428571428571,4,5,3,5,4,5,4,5,5,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,66.7525328,3789.3996,63.15666,0,-0.4950382496725862
95620,AnPhA-S216-01,AnPhA,S216,01,4.8,4.333333333333333,4,4.571428571428571,5,4,3,5,5,5,5,5,4,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,72.888,4013.3999,66.88999833333334,0,-0.20884819278991165
95624,OcnA-S216-02,OcnA,S216,02,4,3,3.5,3.5714285714285716,4,2,3,4,4,3,4,4,4,4,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,87.12730318,2111.0837,35.18472833333333,0,0.455346864279881
95633,FrScA-S216-01,FrScA,S216,01,4,3.3333333333333335,3,3.7142857142857144,4,3,2,4,4,4,4,4,3,4,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,66.93002257,981.7835,16.363058333333335,1,-0.48675920494517
95634,AnPhA-S216-01,AnPhA,S216,01,NA,3.3333333333333335,3.5,3.7142857142857144,4,4,3,NA,4,3,4,4,3,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,76.5749312,4466.367,74.43945000000001,0,-0.036870572267304495
95658,BioA-S216-01,BioA,S216,01,3.6,3.3333333333333335,3,3.5714285714285716,4,3,2,3,3,3,4,4,4,4,NA,NA,NA,NA,NA,0,F,Scheduling Conflict,Approved/Enrolled,82.29946524,644.2667,10.737778333333333,0,0.23015142770922656
95684,FrScA-S216-01,FrScA,S216,01,3.8,3.6666666666666665,3,3.7142857142857144,4,3,3,4,4,5,3,4,3,3,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,0.902934537,88.5167,1.4752783333333332,1,-3.5666055253625633
95707,BioA-S216-01,BioA,S216,01,3.2,2.6666666666666665,2,3,3,2,2,3,4,4,2,4,2,2,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,88.57754011,4034.7502,67.24583666666666,0,0.5229934470030444
95725,OcnA-S216-01,OcnA,S216,01,3.4,3.3333333333333335,2.5,3.142857142857143,3,4,3,5,3,3,2,3,3,3,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,68.44053601,1886.3334,31.43889,1,-0.41630101272866804
95726,FrScA-S216-01,FrScA,S216,01,4.2,3,3.5,3.7142857142857144,5,3,3,4,4,3,4,4,3,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,94.58239278,1823.8667,30.397778333333335,0,0.8030909638147029
95743,FrScA-S216-01,FrScA,S216,01,4.8,3.3333333333333335,4,4.142857142857143,4,3,3,5,5,4,5,5,3,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,95.93679458,3122.9167,52.04861166666667,0,0.8662672983217138
95770,OcnA-S216-01,OcnA,S216,01,3.6,3,2.5,3.2857142857142856,4,3,2,4,3,3,3,4,3,3,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,91.968174200000007,3003.6162,50.060269999999996,0,0.6811502313935527
95868,OcnA-S216-02,OcnA,S216,02,4,3.6666666666666665,3,3.857142857142857,4,3,3,4,4,4,3,4,4,4,NA,NA,NA,NA,NA,1,F,Other,Approved/Enrolled,39.41038526,1929.4,32.156666666666666,0,-1.7704180218547387
95896,FrScA-S216-01,FrScA,S216,01,4,2.6666666666666665,2.5,3.4285714285714284,4,2,1,4,4,3,4,4,3,4,NA,NA,NA,NA,NA,0,F,Learning Preference of the Student,Approved/Enrolled,75.50790068,1133.2169,18.886948333333333,0,-0.08664241771280638
95915,AnPhA-S216-01,AnPhA,S216,01,3.8,3,3,3.4285714285714284,4,3,2,4,3,3,4,4,3,4,NA,NA,NA,NA,NA,0,F,Learning Preference of the Student,Approved/Enrolled,74.1874672,2670.7669,44.51278166666667,0,-0.14823429334877897
95919,AnPhA-S216-02,AnPhA,S216,02,5,5,4,5,5,5,4,5,5,5,4,5,5,5,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,86.534932800000007,1937.4333,32.290555,1,0.42771563307587285
95921,OcnA-S216-02,OcnA,S216,02,4.6,4,4,4.428571428571429,4,4,3,4,5,4,5,5,4,5,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,80.97822446,960.2998,16.004996666666667,1,0.16852189540826212
95923,FrScA-S216-02,FrScA,S216,02,4.2,3.3333333333333335,3,3.857142857142857,5,4,3,4,4,4,3,4,2,4,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,89.61625282,1276.7667,21.279445,0,0.5714444027117892
95925,FrScA-S216-02,FrScA,S216,02,5,3.6666666666666665,3,4.428571428571429,5,4,3,5,5,3,3,5,4,5,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,90.74492099,2111.8333,35.197221666666664,0,0.6240913482897825
95957,AnPhA-S216-01,AnPhA,S216,01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,67.9248,3542.5501,59.042501666666666,1,-0.4403576188887242
95989,FrScA-S216-01,FrScA,S216,01,4,4.333333333333333,3.5,4.142857142857143,4,4,3,4,4,5,4,4,4,4,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,85.44018059,873.6171,14.560285,1,0.37665070402656814
95991,FrScA-S216-01,FrScA,S216,01,5,4.666666666666667,4.5,4.857142857142857,5,4,4,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,82.39277652,870.3836,14.506393333333333,0,0.2345039504528888
96027,PhysA-S216-01,PhysA,S216,01,3.8,4.333333333333333,3.5,4,4,4,3,4,4,4,4,4,5,3,NA,NA,NA,NA,NA,0,M,Other,Approved/Enrolled,74.47916667,2363.2667,39.38777833333334,1,-0.13462791502571578
96048,FrScA-S216-04,FrScA,S216,04,4,2,3.5,3.142857142857143,5,2,3,4,4,2,4,4,2,3,NA,NA,NA,NA,NA,1,M,Learning Preference of the Student,Approved/Enrolled,70.85327314,1665.1665,27.752775,1,-0.3037584215992364
96082,FrScA-S216-02,FrScA,S216,02,3.6,3.6666666666666665,3.5,3.5714285714285716,4,4,3,4,4,4,4,3,3,3,NA,NA,NA,NA,NA,1,M,Course Unavailable at Local School,Approved/Enrolled,52.59593679,1250.7833,20.846388333333334,1,-1.1553754147652358
96090,PhysA-S216-01,PhysA,S216,01,3.2,3.3333333333333335,2.5,3.2857142857142856,3,4,2,3,3,3,3,3,3,4,NA,NA,NA,NA,NA,0,M,Learning Preference of the Student,Approved/Enrolled,11.02777778,112.5167,1.8752783333333334,1,-3.0943302496276806
96121,OcnA-S216-01,OcnA,S216,01,4.2,3.6666666666666665,3.5,4,4,3,4,4,4,4,3,4,4,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,81.28643216,1320.5499,22.009165,0,0.18289830331973744
96134,FrScA-S216-02,FrScA,S216,02,5,3.3333333333333335,4.5,4.285714285714286,5,3,4,5,5,4,5,5,3,5,NA,NA,NA,NA,NA,1,F,Learning Preference of the Student,Approved/Enrolled,89.72911964,2047.7501,34.12916833333333,0,0.5767090974095238
96142,FrScA-S216-02,FrScA,S216,02,4.4,3.3333333333333335,3.5,4,4,3,3,4,5,4,4,5,3,4,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,90.85778781,1548.7666,25.812776666666664,0,0.6293560429875178
96189,FrScA-S216-02,FrScA,S216,02,4.8,3.3333333333333335,2.5,4.142857142857143,5,3,2,5,5,4,3,4,3,5,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,88.48758465,1268.1002,21.135003333333334,0,0.5187974571337959
96228,AnPhA-S216-01,AnPhA,S216,01,4.2,4,2.5,4.142857142857143,4,4,3,4,4,4,2,5,4,4,NA,NA,NA,NA,NA,0,M,Scheduling Conflict,Approved/Enrolled,91.064,1747.1669,29.11944833333333,1,0.6389748505635728
96280,FrScA-S216-02,FrScA,S216,02,4.2,3.6666666666666665,3,4,4,3,3,4,4,4,3,4,4,5,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,81.03837472,914.8667,15.247778333333335,0,0.1713276159458772
96345,OcnA-S216-01,OcnA,S216,01,4.4,4,4.5,4.142857142857143,5,4,4,5,4,4,5,4,4,4,NA,NA,NA,NA,NA,0,F,Scheduling Conflict,Approved/Enrolled,63.14572864,1540.1833,25.669721666666664,0,-0.6632783288820496
96373,OcnA-S216-01,OcnA,S216,01,2.2,1,3.5,1.7142857142857142,2,1,2,2,3,1,5,3,1,1,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,80.27303183,2449.6827,40.828044999999996,0,0.1356280484828077
96374,OcnA-S216-01,OcnA,S216,01,4,3.6666666666666665,3.5,3.857142857142857,4,3,3,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,77.15242881,2626.9001,43.78166833333333,0,-0.00993308430297948
96414,FrScA-S216-02,FrScA,S216,02,4.8,3.3333333333333335,3.5,4.142857142857143,5,3,3,5,5,4,4,4,3,5,NA,NA,NA,NA,NA,1,F,Learning Preference of the Student,Approved/Enrolled,61.62528217,310.9335,5.182225,0,-0.7341998492083847
96433,FrScA-S216-02,FrScA,S216,02,4,3,3,3.5714285714285716,4,3,3,4,4,3,3,4,3,4,NA,NA,NA,NA,NA,1,F,Course Unavailable at Local School,Approved/Enrolled,93.4537246,2427.9167,40.46527833333334,0,0.7504440177702573
96472,PhysA-S216-01,PhysA,S216,01,4.2,3.6666666666666665,2.5,4,4,4,3,4,4,4,2,4,3,5,NA,NA,NA,NA,NA,0,M,Other,Approved/Enrolled,62.20833333,377.3498,6.289163333333334,1,-0.7070033148277738
96590,PhysA-S216-01,PhysA,S216,01,2.2,2,2,2.142857142857143,3,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,0,M,Other,Approved/Enrolled,15.41666667,262.1667,4.369445,1,-2.889609676583001
96671,OcnA-S216-01,OcnA,S216,01,4.4,3,4,3.7142857142857144,4,3,4,5,5,3,4,4,3,4,NA,NA,NA,NA,NA,0,M,Course Unavailable at Local School,Approved/Enrolled,32.7001675,1734.6833,28.91138833333333,1,-2.0834174300219814
96677,AnPhA-S216-01,AnPhA,S216,01,4.2,4.333333333333333,4,4.285714285714286,5,5,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,5.2,11.0333,0.18388833333333335,0,-3.3661680738699458
96680,AnPhA-S216-01,AnPhA,S216,01,3.8,3.6666666666666665,2.5,3.7142857142857144,4,3,2,4,3,4,3,4,4,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,52.5504,1776.5166,29.60861,0,-1.157499487161932
96689,OcnA-S216-01,OcnA,S216,01,4.4,3,4,3.857142857142857,4,4,3,4,4,3,5,5,2,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,82.668341710000007,1858.3502,30.972503333333336,0,0.24735774215777925
96690,AnPhA-S216-01,AnPhA,S216,01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,64.8128,1969.5003,32.825005,0,-0.5855174621389472
96720,AnPhA-S216-01,AnPhA,S216,01,3.6,4.333333333333333,3,3.857142857142857,4,4,2,4,2,4,4,4,5,4,NA,NA,NA,NA,NA,0,F,Learning Preference of the Student,Approved/Enrolled,7.88,68.1167,1.1352783333333332,0,-3.2411589543613997
96756,OcnA-S216-01,OcnA,S216,01,3.8,3.6666666666666665,3,3.7142857142857144,3,3,2,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,0,F,Course Unavailable at Local School,Approved/Enrolled,91.13902848,3967.3171,66.12195166666667,0,0.642474568557179
